MTV,#genre#
只问你肯不肯,https://vdse.bdstatic.com/d4463cd83c0c47fba7ce65c71ad94bbb.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F09b9a33c3ded7584f68a3b875a10ba6a021d74f32e4144c2c0327f05c57abfdc
如梦令,https://vdse.bdstatic.com/20e606730cb53b91bd4a4d2b0323e563.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F105e954b546582862111230676e2cdc84b0144bf00447793daa377381b7ddb0f
知否 知否,http://vd3.bdstatic.com/mda-imnj0y8p1qrw232x/hd/mda-imnj0y8p1qrw232x.mp4?pd=19&vt=1
纸短情长,https://vdse.bdstatic.com//e214194bf6de7f598b9873619b691fa6.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T13%3A26%3A53Z%2F-1%2Fhost%2F591e9e423bf5d139c7eac161a481a18a0ccd851124162fcb1cc55e9b2aea36c6
孤芳自赏,https://vdse.bdstatic.com//650fda26067e619a8632b173052b3a08.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A59Z%2F-1%2Fhost%2F861309b4a756c61dd0bad3718d9b8a27123c24838b9b4c8ec82bda2d04869c69
风筝误,https://vdse.bdstatic.com/c331feb0b4730b05d03793ffc024e62a.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F41d81188bd164f23d0ae35e5a721b43c799caa783fde1de169616ab76271e197
往后余生,https://vd3.bdstatic.com/mda-jatub6sb1pzwxfnb/hd/mda-jatub6sb1pzwxfnb.mp4?pd=19&vt=1
讲真的,https://vdse.bdstatic.com//9145a29aecbbf594c5b21ab1e6b14d20.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A46%3A15Z%2F-1%2Fhost%2Febfb2a020e4c84f1059f10839d2bda8f3e42dc62cd90d916b65f3ed55594d0aa
体面,https://vdse.bdstatic.com//f18bdf41f28b68a1b0177fa5e5cdf8fe.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A29Z%2F-1%2Fhost%2F1a9107b1210343ed30aa27779a042aab3d016777226b471ee5f38c8fc1e23cf1
38度6,https://vd3.bdstatic.com/mda-jmeeqqmp5fc82mts/hd/mda-jmeeqqmp5fc82mts.mp4?pd=19&vt=1
让我留在你身边,https://vd3.bdstatic.com/mda-ka937fuwjq5nc1hd/hd/mda-ka937fuwjq5nc1hd.mp4?pd=19&vt=1
我曾,https://vd3.bdstatic.com/mda-jjm8i93paakzz8yj/hd/mda-jjm8i93paakzz8yj.mp4?pd=20&vt=1
追光者,https://vd3.bdstatic.com/mda-jm9pesj1uis5fssj/hd/mda-jm9pesj1uis5fssj.mp4?pd=20&vt=1
我愿意平凡的陪在你身旁,https://vdse.bdstatic.com/570e05ef514db00b14c9c10d1aef7f1f.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2Fd5332371b8e0882511e0b75041fcd24f0899fa4237f56edacb89b6734f95ca97
大田后生仔,https://vdse.bdstatic.com/1f5b8de1e52e8ebe8d5493d29bf29981.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F40284dba7f6298e947920fa281898998a95118f96c5b0689661ad64dc9bfbf06
心如止水,https://vd3.bdstatic.com/mda-jmqy5wv8ffvj2z5j/hd/mda-jmqy5wv8ffvj2z5j.mp4?pd=19&vt=1
绿色,https://vd3.bdstatic.com/mda-jm07uzeu8ssth6c7/hd/mda-jm07uzeu8ssth6c7.mp4?pd=19&vt=1
半壶纱,https://vd3.bdstatic.com/mda-kag404z097ciayha/hd/mda-kag404z097ciayha.mp4?pd=19&vt=1
芒种,https://vd3.bdstatic.com/mda-kat1tr4ka5st965k/hd/mda-kat1tr4ka5st965k.mp4?pd=20
下山,https://vdse.bdstatic.com/e2d35750d461a6d524080c7a3c4cb7a4.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F4fbaf22be415d855635ea3633a0f2fa9460bfb7cb3a13f2295a12b85245e0598
盗将行,https://vdse.bdstatic.com//8355cbc6c2fe19c5ad280869218430f5.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T13%3A03%3A13Z%2F-1%2Fhost%2F79c755e10a28040d25c417fac00f7f489b53a6d21959e047363889876ded1bce
一曲相思,https://vdse.bdstatic.com//e547b08ce3afad200eec374f3c4ee450.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T13%3A00%3A56Z%2F-1%2Fhost%2Fc4e678fdb911f8524405fcf1563002f4f9c892a22e3f2033b917a39f2d01ea20
芙蓉雨,https://vdse.bdstatic.com//85593e1127a1389dc49e9b0491814df2.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A58%3A05Z%2F-1%2Fhost%2Fff58fddc077c03b3076760fe6728156bf526b7060c8e061d817388b869ac2320
你的答案,https://vdse.bdstatic.com/363480020aaa13240bbe51121d3e2a65.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F092913f5016d684c2e159452cc811ca27c7e7b8d9172bcd8211c87b7cae449bd
不仅仅是喜欢,https://vd3.bdstatic.com/mda-jhjswzf4u7tsujf1/hd/mda-jhjswzf4u7tsujf1.mp4?pd=19&vt=1
你若三冬,https://vdse.bdstatic.com/865b4e81a729189fcafe910104151a75.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F572e0736b87ee3444ff2b54eb4ae655228dd4a84d9c6f7c6c588feb0ddbe1269
世界美好与你环环相扣,https://vdse.bdstatic.com//90f59f9978da89c2f5f8dec807a238b6.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T13%3A25%3A00Z%2F-1%2Fhost%2Fdceb89b6b26de04c015a3fec7d0ef013f60090d7117e95a2df3657b2d2698d0f
桥边姑娘,https://vdse.bdstatic.com/8ae4235344c61f9c05ccf3716c84e823.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2Fcce92f8d8c53b543a981ee2a1a20ab1b07c6da20e01f4f5aaf9d82e5be5e6587
我们不一样,https://vd3.bdstatic.com/mda-kaiskhuinjf4a8m4/hd/mda-kaiskhuinjf4a8m4.mp4?pd=20&vt=1
消愁,https://vd3.bdstatic.com/mda-ifkj2zwdscwthsfj/logo/hd/mda-ifkj2zwdscwthsfj.mp4?pd=20
牧马城市,https://vdse.bdstatic.com//1d83dfc2411243e5b9f44462e1e55ab3.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2019-12-14T02%3A12%3A40Z%2F-1%2Fhost%2F4739737cd8b21cbdb307a5d008abe88a61afce23616c55f2a8fae768fc2b6764
借,https://vd3.bdstatic.com/mda-ii2njckdbkmmcp81/hd/mda-ii2njckdbkmmcp81.mp4?pd=20
给你给我,https://vdse.bdstatic.com//4d056936c317b35f886ced83147ad7e8.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A42%3A28Z%2F-1%2Fhost%2F13c0f2dda852b6fdbcd7422de8ac3a48437304b4c38728deeedb6558c47a9eb9
像我这样的人,https://vd3.bdstatic.com/mda-ka8qm8710ymkqdry/hd/mda-ka8qm8710ymkqdry.mp4?pd=20&vt=1
醉鸳鸯,http://upmov.a.yximgs.com:80/upic/2019/12/23/02/BMjAxOTEyMjMwMjIxNTJfMTU0MDc1NjUwOF8yMDgyMjk5NjUwNF8yXzM=_b_Ba4fc7a4e6cfad5d943131bbc21dddfc0.mp4
伤心痛,http://jsmov2.a.yximgs.com:80/upic/2019/12/23/16/BMjAxOTEyMjMxNjA2NTVfMTU0MDc1NjUwOF8yMDgzNzIyNjQ4Ml8yXzM=_b_Bb25f4d256d6e5bfd0cbd38d3c2324689.mp4
一暝三冬,http://jsmov2.a.yximgs.com:80/upic/2019/12/24/23/BMjAxOTEyMjQyMzQ1MDdfMTU0MDc1NjUwOF8yMDg5MTYxODE5MF8yXzM=_b_Bc77d889c7e0d63278485e6c22800c903.mp4
一杯酒,http://alimov2.a.yximgs.com:80/upic/2019/12/23/04/BMjAxOTEyMjMwNDQ5NTFfMTU0MDc1NjUwOF8yMDgyMzMyMzAyMV8yXzM=_b_B8ae7d105599fafd43567e9a8d83a36ee.mp4
牵着你的手,http://upmov.a.yximgs.com:80/upic/2019/12/23/04/BMjAxOTEyMjMwNDQzMzRfMTU0MDc1NjUwOF8yMDgyMzMyMjM2MV8yXzM=_b_B5a52001b97e7216a9f80c4655120cced.mp4
悲伤的雨水,http://alimov2.a.yximgs.com:80/upic/2019/12/23/01/BMjAxOTEyMjMwMTQ5MjZfMTU0MDc1NjUwOF8yMDgyMjg3NDA0Ml8yXzM=_b_Ba457f28399cf21a9cc47e7b27cee9ba8.mp4
捧在手心里,http://csymov.a.yximgs.com:80/upic/2019/12/25/00/BMjAxOTEyMjUwMDI4MTJfMTU0MDc1NjUwOF8yMDg5MjMxMjYyNV8yXzM=_b_Bf1183e51712b32a7797a44a8c8cdc174.mp4
一生守侯,http://jsmov2.a.yximgs.com:80/upic/2019/12/24/23/BMjAxOTEyMjQyMzUyMTRfMTU0MDc1NjUwOF8yMDg5MTcyNTQ3OF8yXzM=_b_Bbe6e74fe69aeb0b4ac868f70e22bf9e8.mp4
露水,http://upmov.a.yximgs.com:80/upic/2019/12/23/02/BMjAxOTEyMjMwMjAwNTJfMTU0MDc1NjUwOF8yMDgyMjkxNDM3MF8yXzM=_b_B9b48424e7e958d342e2fe74d7b4343ac.mp4
梦中情缘,http://upmov.a.yximgs.com:80/upic/2019/12/23/01/BMjAxOTEyMjMwMTQ4NDVfMTU0MDc1NjUwOF8yMDgyMjgzNDYwNF8yXzM=_b_B1d7a120d99f62b2e05605766468d553f.mp4

国内,#genre#
BesTV4K,http://117.148.187.47/PLTV/88888888/224/3221226718/index.m3u8
纯享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
纯享4K,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226825/index.m3u8
爱上4K,http://39.134.24.24/PLTV/88888888/224/3221226005/index.m3u8
芒果4K,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226887/index.m3u8
欢笑剧场4K,http://39.134.176.149/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230739/index.m3u8
CCTV 4K,http://112.17.40.140/PLTV/88888888/224/3221226758/index.m3u8&http://112.17.40.12/PLTV/88888888/224/3221226758/index.m3u8
北京4K,http://221.179.217.94/PLTV/88888888/224/3221226550/1.m3u8
广东综艺4K,http://nclive.grtn.cn:80/4K/sd/live.m3u8
CCTV-1综合高清,http://hdtv.haust.edu.cn/hls/cctv1hd.m3u8
CCTV-1综合高清,http://hdtv.haust.edu.cn/hls/jlu_cctv1hd.m3u8
CCTV-1综合高清,http://hdtv.haust.edu.cn/hls/hls27.m3u8
CCTV-1综合高清,http://hdtv.haust.edu.cn/hls/hls256.m3u8
CCTV-1综合高清,http://hdtv.haust.edu.cn/hls/hls74a1.m3u8
CCTV-1综合高清,http://hdtv.haust.edu.cn/hls/cctv1.m3u8
CCTV-1综合高清,http://hdtv.haust.edu.cn/hls/hls1.m3u8
CCTV-2财经高清,http://hdtv.haust.edu.cn/hls/cctv2hd.m3u8
CCTV-2财经高清,http://hdtv.haust.edu.cn/hls/jlu_cctv2hd.m3u8
CCTV-2财经高清,http://hdtv.haust.edu.cn/hls/hls135.m3u8
CCTV-2财经高清,http://hdtv.haust.edu.cn/hls/hls74a2.m3u8
CCTV-2财经高清,http://hdtv.haust.edu.cn/hls/cctv2.m3u8
CCTV-2财经高清,http://hdtv.haust.edu.cn/hls/hls2.m3u8
CCTV-3综艺高清,http://hdtv.haust.edu.cn/hls/cctv3hd.m3u8
CCTV-3综艺高清,http://hdtv.haust.edu.cn/hls/jlu_cctv3.m3u8
CCTV-3综艺高清,http://hdtv.haust.edu.cn/hls/hls74a3.m3u8
CCTV-3综艺高清,http://hdtv.haust.edu.cn/hls/cctv3.m3u8
CCTV-4中文国际高清,http://hdtv.haust.edu.cn/hls/cctv4hd.m3u8
CCTV-4中文国际高清,http://hdtv.haust.edu.cn/hls/hls4.m3u8
CCTV-4中文国际高清,http://hdtv.haust.edu.cn/hls/hls68a40.m3u8
CCTV-4中文国际高清,http://hdtv.haust.edu.cn/hls/hls74a4.m3u8
CCTV-4中文国际高清,http://hdtv.haust.edu.cn/hls/cctv4.m3u8
CCTV-5体育高清,http://hdtv.haust.edu.cn/hls/cctv5hd.m3u8
CCTV-5体育高清,http://hdtv.haust.edu.cn/hls/jlu_cctv5hd.m3u8
CCTV-5体育高清,http://hdtv.haust.edu.cn/hls/hls73a5.m3u8
CCTV-5体育高清,http://hdtv.haust.edu.cn/hls/hls257.m3u8
CCTV-5体育高清,http://hdtv.haust.edu.cn/hls/cctv5.m3u8
CCTV体育赛事高清,http://hdtv.haust.edu.cn/hls/cctv5phd.m3u8
CCTV体育赛事高清,http://hdtv.haust.edu.cn/hls/jlu_cctv5p.m3u8
CCTV体育赛事高清,http://hdtv.haust.edu.cn/hls/hls92.m3u8
CCTV体育赛事高清,http://hdtv.haust.edu.cn/hls/hls73a6.m3u8
CCTV-6电影高清,http://hdtv.haust.edu.cn/hls/cctv6hd.m3u8
CCTV-6电影高清,http://hdtv.haust.edu.cn/hls/jlu_cctv6hd.m3u8
CCTV-6电影高清,http://hdtv.haust.edu.cn/hls/cctv6.m3u8
CCTV-7国防军事高清,http://hdtv.haust.edu.cn/hls/cctv7hd.m3u8
CCTV-7国防军事高清,http://hdtv.haust.edu.cn/hls/jlu_cctv7hd.m3u8
CCTV-7国防军事高清,http://hdtv.haust.edu.cn/hls/hls136.m3u8
CCTV-7国防军事高清,http://hdtv.haust.edu.cn/hls/hls73a8.m3u8
CCTV-7国防军事高清,http://hdtv.haust.edu.cn/hls/cctv7.m3u8
CCTV-7国防军事高清,http://hdtv.haust.edu.cn/hls/hls7.m3u8
CCTV-8电视剧高清,http://hdtv.haust.edu.cn/hls/cctv8hd.m3u8
CCTV-8电视剧高清,http://hdtv.haust.edu.cn/hls/jlu_cctv8.m3u8
CCTV-8电视剧高清,http://hdtv.haust.edu.cn/hls/hls72a9.m3u8
CCTV-8电视剧高清,http://hdtv.haust.edu.cn/hls/cctv8.m3u8
CCTV-9纪录高清,http://hdtv.haust.edu.cn/hls/cctv9hd.m3u8
CCTV-9纪录高清,http://hdtv.haust.edu.cn/hls/jlu_cctv9hd.m3u8
CCTV-9纪录高清,http://hdtv.haust.edu.cn/hls/hls72a10.m3u8
CCTV-9纪录高清,http://hdtv.haust.edu.cn/hls/hls137.m3u8
CCTV-9纪录高清,http://hdtv.haust.edu.cn/hls/cctv9.m3u8
CCTV-9纪录高清,http://hdtv.haust.edu.cn/hls/hls5.m3u8
CCTV-10科教高清,http://hdtv.haust.edu.cn/hls/cctv10hd.m3u8
CCTV-10科教高清,http://hdtv.haust.edu.cn/hls/jlu_cctv10hd.m3u8
CCTV-10科教高清,http://hdtv.haust.edu.cn/hls/hls138.m3u8
CCTV-10科教高清,http://hdtv.haust.edu.cn/hls/hls72a11.m3u8
CCTV-10科教高清,http://hdtv.haust.edu.cn/hls/cctv10.m3u8
CCTV-10科教高清,http://hdtv.haust.edu.cn/hls/hls10.m3u8
CCTV-11戏曲高清,http://hdtv.haust.edu.cn/hls/jlu_cctv11hd.m3u8
CCTV-11戏曲高清,http://hdtv.haust.edu.cn/hls/hls186a11.m3u8
CCTV-11戏曲高清,http://hdtv.haust.edu.cn/hls/cctv11.m3u8
CCTV-11戏曲高清,http://hdtv.haust.edu.cn/hls/hls11.m3u8
CCTV-12社会与法高清,http://hdtv.haust.edu.cn/hls/cctv12hd.m3u8
CCTV-12社会与法高清,http://hdtv.haust.edu.cn/hls/jlu_cctv12hd.m3u8
CCTV-12社会与法高清,http://hdtv.haust.edu.cn/hls/hls72a12.m3u8
CCTV-12社会与法高清,http://hdtv.haust.edu.cn/hls/hls139.m3u8
CCTV-12社会与法高清,http://hdtv.haust.edu.cn/hls/cctv12.m3u8
CCTV-12社会与法高清,http://hdtv.haust.edu.cn/hls/hls12.m3u8
CCTV-13新闻高清,http://hdtv.haust.edu.cn/hls/cctv13hd.m3u8
CCTV-13新闻高清,http://hdtv.haust.edu.cn/hls/jlu_cctv13.m3u8
CCTV-13新闻高清,http://hdtv.haust.edu.cn/hls/hls186a13.m3u8
CCTV-13新闻高清,http://hdtv.haust.edu.cn/hls/hls258.m3u8
CCTV-13新闻高清,http://hdtv.haust.edu.cn/hls/cctv13.m3u8
CCTV-13新闻高清,http://hdtv.haust.edu.cn/hls/hls13.m3u8
CCTV-14少儿高清,http://hdtv.haust.edu.cn/hls/cctv14hd.m3u8
CCTV-14少儿高清,http://hdtv.haust.edu.cn/hls/jlu_cctv14hd.m3u8
CCTV-14少儿高清,http://hdtv.haust.edu.cn/hls/hls140.m3u8
CCTV-14少儿高清,http://hdtv.haust.edu.cn/hls/hls71a13.m3u8
CCTV-14少儿高清,http://hdtv.haust.edu.cn/hls/cctv14.m3u8
CCTV-14少儿高清,http://hdtv.haust.edu.cn/hls/hls14.m3u8
CCTV-15音乐高清,http://hdtv.haust.edu.cn/hls/jlu_cctv15hd.m3u8
CCTV-15音乐高清,http://hdtv.haust.edu.cn/hls/hls186a15.m3u8
CCTV-15音乐高清,http://hdtv.haust.edu.cn/hls/cctv15.m3u8
CCTV-15音乐高清,http://hdtv.haust.edu.cn/hls/hls41.m3u8
CCTV-17农业农村高清,http://hdtv.haust.edu.cn/hls/cctv17hd.m3u8
CCTV-17农业农村高清,http://hdtv.haust.edu.cn/hls/jlu_cctv17.m3u8
CCTV-17农业农村高清,http://hdtv.haust.edu.cn/hls/hls185a17.m3u8
CCTV世界地理高清,http://hdtv.haust.edu.cn/hls/hls184a515.m3u8
CCTV第一剧场高清,http://hdtv.haust.edu.cn/hls/hls184a512.m3u8
CCTV第一剧场高清,http://hdtv.haust.edu.cn/hls/dyjctv.m3u8
CCTV风云足球高清,http://hdtv.haust.edu.cn/hls/hls184a510.m3u8
CCTV风云足球高清,http://hdtv.haust.edu.cn/hls/fyzqtv.m3u8
CCTV风云足球高清,http://hdtv.haust.edu.cn/hls/hls20.m3u8
CCTV风云剧场高清,http://hdtv.haust.edu.cn/hls/hls184a516.m3u8
CCTV风云音乐高清,http://hdtv.haust.edu.cn/hls/hls184a519.m3u8
CCTV怀旧剧场高清,http://hdtv.haust.edu.cn/hls/hls184a518.m3u8
CCTV怀旧剧场高清,http://hdtv.haust.edu.cn/hls/hjjctv.m3u8
CCTV怀旧剧场高清,http://hdtv.haust.edu.cn/hls/hls94.m3u8
CCTV兵器科技高清,http://hdtv.haust.edu.cn/hls/hls184a573.m3u8
CCTV兵器科技高清,http://hdtv.haust.edu.cn/hls/gfjstv.m3u8
CCTV兵器科技高清,http://hdtv.haust.edu.cn/hls/hls23.m3u8
CCTV女性时尚高清,http://hdtv.haust.edu.cn/hls/hls184a522.m3u8
CCTV女性时尚高清,http://hdtv.haust.edu.cn/hls/hls44.m3u8
CCTV电视指南高清,http://hdtv.haust.edu.cn/hls/hls186a88.m3u8
CCTV央视文化精品高清,http://hdtv.haust.edu.cn/hls/hls184a520.m3u8
CCTV央视文化精品高清,http://hdtv.haust.edu.cn/hls/hls61.m3u8
央视台球高清,http://hdtv.haust.edu.cn/hls/hls184a574.m3u8
CHC高清电影高清,http://hdtv.haust.edu.cn/hls/hls260.m3u8
CHC高清电影高清,http://hdtv.haust.edu.cn/hls/chchd.m3u8
CHC家庭影院高清,http://hdtv.haust.edu.cn/hls/hls259.m3u8
CHC家庭影院高清,http://hdtv.haust.edu.cn/hls/chctv.m3u8
CHC动作电影高清,http://hdtv.haust.edu.cn/hls/hls261.m3u8
CHC动作电影高清,http://hdtv.haust.edu.cn/hls/chcatv.m3u8
湖南卫视高清,http://hdtv.haust.edu.cn/hls/hunanhd.m3u8
湖南卫视高清,http://hdtv.haust.edu.cn/hls/jlu_hnhd.m3u8
湖南卫视高清,http://hdtv.haust.edu.cn/hls/hls115.m3u8
湖南卫视高清,http://hdtv.haust.edu.cn/hls/hls71a15.m3u8
湖南卫视高清,http://hdtv.haust.edu.cn/hls/hunantv.m3u8
湖南卫视高清,http://hdtv.haust.edu.cn/hls/hls69.m3u8
浙江卫视高清,http://hdtv.haust.edu.cn/hls/zjhd.m3u8
浙江卫视高清,http://hdtv.haust.edu.cn/hls/jlu_zjhd.m3u8
浙江卫视高清,http://hdtv.haust.edu.cn/hls/hls68a51.m3u8
浙江卫视高清,http://hdtv.haust.edu.cn/hls/hls123.m3u8
浙江卫视高清,http://hdtv.haust.edu.cn/hls/zjtv.m3u8
浙江卫视高清,http://hdtv.haust.edu.cn/hls/hls70.m3u8
东方卫视高清,http://hdtv.haust.edu.cn/hls/dfhd.m3u8
东方卫视高清,http://hdtv.haust.edu.cn/hls/jlu_dfhd.m3u8
东方卫视高清,http://hdtv.haust.edu.cn/hls/hls69a24.m3u8
东方卫视高清,http://hdtv.haust.edu.cn/hls/hls122.m3u8
东方卫视高清,http://hdtv.haust.edu.cn/hls/dftv.m3u8
江苏卫视高清,http://hdtv.haust.edu.cn/hls/jshd.m3u8
江苏卫视高清,http://hdtv.haust.edu.cn/hls/jlu_jshd.m3u8
江苏卫视高清,http://hdtv.haust.edu.cn/hls/hls68a52.m3u8
江苏卫视高清,http://hdtv.haust.edu.cn/hls/hls116.m3u8
江苏卫视高清,http://hdtv.haust.edu.cn/hls/jstv.m3u8
江苏卫视高清,http://hdtv.haust.edu.cn/hls/hls17.m3u8
北京卫视高清,http://hdtv.haust.edu.cn/hls/btv1hd.m3u8
北京卫视高清,http://hdtv.haust.edu.cn/hls/jlu_bjhd.m3u8
北京卫视高清,http://hdtv.haust.edu.cn/hls/hls69a21.m3u8
北京卫视高清,http://hdtv.haust.edu.cn/hls/hls117.m3u8
北京卫视高清,http://hdtv.haust.edu.cn/hls/btv1.m3u8
北京卫视高清,http://hdtv.haust.edu.cn/hls/hls68.m3u8
安徽卫视高清,http://hdtv.haust.edu.cn/hls/ahhd.m3u8
安徽卫视高清,http://hdtv.haust.edu.cn/hls/jlu_ahhd.m3u8
安徽卫视高清,http://hdtv.haust.edu.cn/hls/hls71a16.m3u8
安徽卫视高清,http://hdtv.haust.edu.cn/hls/hls141.m3u8
安徽卫视高清,http://hdtv.haust.edu.cn/hls/ahtv.m3u8
安徽卫视高清,http://hdtv.haust.edu.cn/hls/hls73.m3u8
深圳卫视高清,http://hdtv.haust.edu.cn/hls/szhd.m3u8
深圳卫视高清,http://hdtv.haust.edu.cn/hls/jlu_szhd.m3u8
深圳卫视高清,http://hdtv.haust.edu.cn/hls/hls70a20.m3u8
深圳卫视高清,http://hdtv.haust.edu.cn/hls/hls110.m3u8
深圳卫视高清,http://hdtv.haust.edu.cn/hls/sztv.m3u8
深圳卫视高清,http://hdtv.haust.edu.cn/hls/hls106.m3u8
辽宁卫视高清,http://hdtv.haust.edu.cn/hls/lnhd.m3u8
辽宁卫视高清,http://hdtv.haust.edu.cn/hls/jlu_lnhd.m3u8
辽宁卫视高清,http://hdtv.haust.edu.cn/hls/hls126.m3u8
辽宁卫视高清,http://hdtv.haust.edu.cn/hls/hls185a393.m3u8
辽宁卫视高清,http://hdtv.haust.edu.cn/hls/lntv.m3u8
辽宁卫视高清,http://hdtv.haust.edu.cn/hls/hls16.m3u8
辽宁卫视高清,http://hdtv.haust.edu.cn/hls/hls185a99.m3u8
吉林卫视高清,http://hdtv.haust.edu.cn/hls/jlhd.m3u8
吉林卫视高清,http://hdtv.haust.edu.cn/hls/jlu_jlhd.m3u8
吉林卫视高清,http://hdtv.haust.edu.cn/hls/hls186a72.m3u8
吉林卫视高清,http://hdtv.haust.edu.cn/hls/jltv.m3u8
吉林卫视高清,http://hdtv.haust.edu.cn/hls/hls84.m3u8
黑龙江卫视高清,http://hdtv.haust.edu.cn/hls/hljhd.m3u8
黑龙江卫视高清,http://hdtv.haust.edu.cn/hls/jlu_hljhd.m3u8
黑龙江卫视高清,http://hdtv.haust.edu.cn/hls/hls95.m3u8
黑龙江卫视高清,http://hdtv.haust.edu.cn/hls/hls71a14.m3u8
黑龙江卫视高清,http://hdtv.haust.edu.cn/hls/hljtv.m3u8
黑龙江卫视高清,http://hdtv.haust.edu.cn/hls/hls85.m3u8
天津卫视高清,http://hdtv.haust.edu.cn/hls/tjhd.m3u8
天津卫视高清,http://hdtv.haust.edu.cn/hls/hls69a22.m3u8
天津卫视高清,http://hdtv.haust.edu.cn/hls/hls125.m3u8
天津卫视高清,http://hdtv.haust.edu.cn/hls/tjtv.m3u8
天津卫视高清,http://hdtv.haust.edu.cn/hls/hls81.m3u8
重庆卫视高清,http://hdtv.haust.edu.cn/hls/cqhd.m3u8
重庆卫视高清,http://hdtv.haust.edu.cn/hls/jlu_cqhd.m3u8
重庆卫视高清,http://hdtv.haust.edu.cn/hls/hls186.m3u8
重庆卫视高清,http://hdtv.haust.edu.cn/hls/hls68a41.m3u8
重庆卫视高清,http://hdtv.haust.edu.cn/hls/cqtv.m3u8
重庆卫视高清,http://hdtv.haust.edu.cn/hls/hls75.m3u8
湖北卫视高清,http://hdtv.haust.edu.cn/hls/hbhd.m3u8
湖北卫视高清,http://hdtv.haust.edu.cn/hls/jlu_hbhd.m3u8
湖北卫视高清,http://hdtv.haust.edu.cn/hls/hls70a17.m3u8
湖北卫视高清,http://hdtv.haust.edu.cn/hls/hls124.m3u8
湖北卫视高清,http://hdtv.haust.edu.cn/hls/hbtv.m3u8
湖北卫视高清,http://hdtv.haust.edu.cn/hls/hls83.m3u8
山东卫视高清,http://hdtv.haust.edu.cn/hls/sdhd.m3u8
山东卫视高清,http://hdtv.haust.edu.cn/hls/jlu_sdhd.m3u8
山东卫视高清,http://hdtv.haust.edu.cn/hls/hls70a18.m3u8
山东卫视高清,http://hdtv.haust.edu.cn/hls/hls131.m3u8
山东卫视高清,http://hdtv.haust.edu.cn/hls/sdtv.m3u8
山东卫视高清,http://hdtv.haust.edu.cn/hls/hls78.m3u8
广东卫视高清,http://hdtv.haust.edu.cn/hls/gdhd.m3u8
广东卫视高清,http://hdtv.haust.edu.cn/hls/jlu_gdhd.m3u8
广东卫视高清,http://hdtv.haust.edu.cn/hls/hls70a19.m3u8
广东卫视高清,http://hdtv.haust.edu.cn/hls/hls130.m3u8
广东卫视高清,http://hdtv.haust.edu.cn/hls/gdtv.m3u8
广东卫视高清,http://hdtv.haust.edu.cn/hls/hls72.m3u8
四川卫视高清,http://hdtv.haust.edu.cn/hls/schd.m3u8
四川卫视高清,http://hdtv.haust.edu.cn/hls/hls185.m3u8
四川卫视高清,http://hdtv.haust.edu.cn/hls/hls67a42.m3u8
